keyType;keyHASH;anchorURL;anchorHASH;contentHASH;httpCode;hashMatches;validJSON;validJSONLD;extraInfo
keyHash;924c9ff14288e556af76e62273f853b2c3cd5142baeb77189a01d339;https://raw.githubusercontent.com/gxginting/Drepstoo/refs/heads/main/Guspindo%20Ginting%20(3).jsonld;81425bc22356e5d1743a6c4443f0f184bc57e531c9ff5de1818a1b0a855f30e2;81425bc22356e5d1743a6c4443f0f184bc57e531c9ff5de1818a1b0a855f30e2;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;9281ed5a68f7f68de9e177960a7319871d42a1b631feba0a37a3c3c0;https://raw.githubusercontent.com/DRepLarsson/-1/refs/heads/main/Larsson.jsonld;234c64765b6488e0f3cc995644f2ac4004f6896af5e892375eb454afb0105acd;234c64765b6488e0f3cc995644f2ac4004f6896af5e892375eb454afb0105acd;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;934dd373a9c1aa1aced500ab25aa5dbb6147f73d291e2378801fdbce;https://raw.githubusercontent.com/DRep-HenriqC/drep/refs/heads/main/HenriqC.jsonld;35728cdf72a83648019b66f31bc1d1e79f81bfc63c77991ae09fb75359ab43cd;35728cdf72a83648019b66f31bc1d1e79f81bfc63c77991ae09fb75359ab43cd;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;937271ae3cb948e545d6224e219cfeaf148783bccd5a7d3d2e69bc81;https://raw.githubusercontent.com/KTOPool/KTOP_New/main/Drep_KTOP.jsonld;a5f3ab984e08d991b91d52af60c96c6cc1583ee38eb5c7ba841d9cbed7bdfaa7;a5f3ab984e08d991b91d52af60c96c6cc1583ee38eb5c7ba841d9cbed7bdfaa7;200;YES;YES;YES;no authors in the authors-array
keyHash;939d3fe696269fb52807c21253ebe44af2816f4bae7b459a29acfb0f;-;-;;;;;;
keyHash;93ff308256ae0a554dadca8283562ceba8aab7275e415a3343d05482;https://raw.githubusercontent.com/kopisg/kopisg.github.io/refs/heads/master/KOPI_Singapore.jsonld;0570f333cd2579ffae0136b813fd6c97f20140f8a358137a054469700c997ebb;0570f333cd2579ffae0136b813fd6c97f20140f8a358137a054469700c997ebb;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;942431896248c2cfb3854b96992802e5bf6b88726a30b7a248053b99;-;-;;;;;;
keyHash;948deca41ef75e859aa5b958c58fa0284700d69ca02201f6fa63bc1a;https://raw.githubusercontent.com/hyperlinkpool/staticresources/refs/heads/master/hyper_drep_metadata_202411161401.jsonld;54f2f041f491c2ebfc5c2a321f7f40da0d33611b89bd2278da063b30bac3b323;54f2f041f491c2ebfc5c2a321f7f40da0d33611b89bd2278da063b30bac3b323;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;94d6e742a83fc1b6b0f8f4786ade42e11d2561e077a91183d53a3a1b;-;-;;;;;;
keyHash;94f7bb25c15f5e4e3a58bb9e8e6b10bfa8c2694f39f282167af35e2c;https://raw.githubusercontent.com/cardanoz/drep/refs/heads/main/YUTA.jsonld;a603ae5335fb9ab1e617ea9345539c5f10a32dc4cb8bf5edd828b15c239fb078;a603ae5335fb9ab1e617ea9345539c5f10a32dc4cb8bf5edd828b15c239fb078;200;YES;YES;YES;no authors in the authors-array
keyHash;958e3b3c3e0928a60ab29ddd25ceb3b902b98e8bc332e407b7773cd9;https://twitter.com/AnastasiaLabs;3f95e6def652a0c9278069fec4af2f5b77f240417e17bdb92ea03c42cbee9a84;;200;;NO;;not a valid JSON format
keyHash;959b9c624ee7271f6755ff84193b3af1b7036d0115b9702d6f04b03e;https://raw.githubusercontent.com/Bmtxs/sp/master/drep.json;be622df3ea5d7be0cabcd07b8cee517141cc5d408b6efcb3499331a4504eaffc;be622df3ea5d7be0cabcd07b8cee517141cc5d408b6efcb3499331a4504eaffc;200;YES;YES;YES;missing authors field
keyHash;95d2073c9abcd2b4824278bdb19432e01007a9b2bac7093a92c18a3f;-;-;;;;;;
keyHash;95e907db816b7b45ce7fb881393f516c5cccc5d99392a6784089d1ba;https://raw.githubusercontent.com/TomValdenta/cardano_drepinfo/refs/heads/main/Tom%20Valdenta.jsonld;563fdee7e07cd45518dee82386e6c7d19c09370a0ce1764e3bb3cd7b666734e4;563fdee7e07cd45518dee82386e6c7d19c09370a0ce1764e3bb3cd7b666734e4;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;961280acc591f45916461b88c64bedc705a44994707c88aad1210148;https://raw.githubusercontent.com/zeta-zac/zeta-gov/refs/heads/main/Zacros.jsonld;320e21c5047ab908a69c19505e02470f508f28a3b9f175d3cbc908f8ac1e005c;c890d8418aaa073f71a1aa4f7ba1e7913b2e45705b572d4b7ba234fa3da90b02;200;NO;YES;;
keyHash;96fd0b66eb8f59926c5689d26f19e5a69e24aa00b7353e4f9ee36879;-;-;;;;;;
keyHash;975bc39a158a7abfc0a9372a4a7b5368a1dfda6b34ebfce7195ab854;https://raw.githubusercontent.com/Octalus/cardano/master/drep_metadata.json;976a008007dd3973baf7c5e9138bfb69396d16434489f80bb18e978305851070;976a008007dd3973baf7c5e9138bfb69396d16434489f80bb18e978305851070;200;YES;YES;YES;no authors in the authors-array
keyHash;979473f4d53e2aa511ae368fa683b1ce70ed625ab23d59cbde6a4462;-;-;;;;;;
keyHash;984182ef4f6a0bd57b27a2a533ba192de3f2fa80821c8ba95bddd590;https://xstakepool.com/drep-meta/BTBF_XSP.jsonld;01110cdbe3d5849695b745edd7133cf807f16fa670103ded74b14c17c8c2560e;01110cdbe3d5849695b745edd7133cf807f16fa670103ded74b14c17c8c2560e;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;9a159303b414847725a7f39beb5b7fdf0665653e2b5bfea3df738f76;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmWJYPHGXTupdBXFEgWy3SV3uSbmj1ij1wX3HAwYyyfbCX;78db41630fbaed1e2f584096fca3a5e3744c55fbcc5f92b9feaddec9cee45d93;78db41630fbaed1e2f584096fca3a5e3744c55fbcc5f92b9feaddec9cee45d93;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;9abdd25357a4994b670cbd1d4549a23de709435da1c5d200e4a74b36;-;-;;;;;;
keyHash;9b3849ebed96676c4e4d7be805fb4446cdc650cafa87ddfb3c6d7847;https://raw.githubusercontent.com/AGT-T/AGT-T-Public/main/AtlasHub.jsonld;cb705a17ef5a81ff7269780ea9a6a3da8546b98f56671bbcd655b5e20215f5ed;cb705a17ef5a81ff7269780ea9a6a3da8546b98f56671bbcd655b5e20215f5ed;200;YES;YES;YES;no authors in the authors-array
keyHash;9bdef38648e661e734f35cbd243df90061debdf2833fd8fccbba0dff;https://raw.githubusercontent.com/alexanderjam/CBHAshDRep/refs/heads/main/CBHash%20(2).jsonld;9c630b13ccfcd382213440e2bb4e3c91f988e2983a5a3e4e64328c26fca0b062;9c630b13ccfcd382213440e2bb4e3c91f988e2983a5a3e4e64328c26fca0b062;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;9be95eef0cbb0fb859c80354d3a34f9e02de203975a808a2c42d5d7c;-;-;;;;;;
keyHash;9c3cde7caaf12a1da59a13300d38c28b1057851fb1cbb4f0ddc3f3aa;-;-;;;;;;
keyHash;9cbfc3c6bc7a741321b52af6a16290bbfb3cfa406ae73b447d9e696c;https://github.com/arpradio/drep/raw/refs/heads/main/SudoScientist.jsonld;c4fc97179b3efb2a8a506b5277688ac08bf2d7c3accf65c1a428189a6b6ad84e;c4fc97179b3efb2a8a506b5277688ac08bf2d7c3accf65c1a428189a6b6ad84e;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;9d477e52ecb55ba4b157d3418f3986a9f6b46232f438d11a3348022a;-;-;;;;;;
keyHash;9d8d29a53b5792a6d8f115910e9be9d7886ca52331d313472396815f;https://raw.githubusercontent.com/smamamo/Drep/refs/heads/main/Sma.jsonld;4a6a14cf9cf276b00abaeb1e5c87bb8f97f4e229562647439ceafb56f0b887e3;4a6a14cf9cf276b00abaeb1e5c87bb8f97f4e229562647439ceafb56f0b887e3;200;YES;YES;YES;no authors in the authors-array
keyHash;9dfb13e6396f205af8cc97d09e0d7112197d3e5377c1013928cdfc5f;https://adaocean.com/drepmeta.jsonld;b7a1d357a05ccea6ba2df738cd051cf3da266cca4590a91c85394e5b4b581820;b7a1d357a05ccea6ba2df738cd051cf3da266cca4590a91c85394e5b4b581820;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;9e7c093ca567c0e807124a1640bcf12f0dda58fa77df60bff5ada01f;https://raw.githubusercontent.com/semanticphilosopher/CardanoDRep/refs/heads/main/SemanticPhilosopher.jsonid;c27848405bc784b1be3a80ba75ba507e52cb3cc4634a8e0e097d29053b46003c;13cbce3bf58148b9e33c49045673ea49bac8c183a82af5a7a03ed81b37d307b8;200;NO;YES;;
keyHash;9e90e1e9d025fae5abf970610d80134f2b087a977c178553f60c3ea0;https://raw.githubusercontent.com/bigpey/CardanoGovernance/refs/heads/main/pey-drep-metadata.json;4be1b45cacef80d5668d88200c8248cef61347f020b059dbcfabee185c867aae;4be1b45cacef80d5668d88200c8248cef61347f020b059dbcfabee185c867aae;200;YES;YES;YES;no authors in the authors-array
keyHash;9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540;https://raw.githubusercontent.com/andreassosilo/drep-profile/main/metadata.jsonld;e73417333aab5214e3bdd0bc2be11e47e36d3383c71dcbc0deb97cfb51ff30c9;e73417333aab5214e3bdd0bc2be11e47e36d3383c71dcbc0deb97cfb51ff30c9;200;YES;YES;YES;authors.name entry is not an string
keyHash;9f0aa2fe996473f19cac2716ca43480b7f49d13594efad89aeb0b43b;-;-;;;;;;
keyHash;a02a3ffed39926a22fd66898d4578175f22641d881380e0ef1ef952b;-;-;;;;;;
keyHash;a02f147ac57f87c3f5d1c2d5b76b84e1b3461dba10b02f05b8b3d1d2;-;-;;;;;;
keyHash;a0b48f96b988e7db7357144a81134499ee970495fee3a16d799c6ac6;-;-;;;;;;
keyHash;a14d319a04ad7a80e4352399023c2f2e5e9eded2299149e810260bba;-;-;;;;;;
keyHash;a14f9dcad218ec0d370d9d1254d8f71c1c553967112e5a606be53bb8;-;-;;;;;;
keyHash;a256cf5317c7fe74b6e29af90eb28ff498d6b0be372fc9615977cd06;https://raw.githubusercontent.com/StygFifte/DRep/refs/heads/main/Styg_Fifte.jsonld;819c87228a4952ee289b89646fc43d13825c2a08defb913f0e86deb4638d0635;819c87228a4952ee289b89646fc43d13825c2a08defb913f0e86deb4638d0635;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a2d942cd0ba1c5b286146ad1567bb5d804b4d3df3c3f6124cd72ac9b;https://raw.githubusercontent.com/Tulibra1510/Drep-CaFiV2-metada/refs/heads/main/CaFi-V2.jsonld;679b4cf957f66cd0fcb98e370444a9499b826071f32f0c1163726569b0b9ec00;679b4cf957f66cd0fcb98e370444a9499b826071f32f0c1163726569b0b9ec00;200;YES;YES;YES;no authors in the authors-array
keyHash;a2dbafc2e9740f6c89d65c34484bb8ec2f62935f6fd4ca3edf1c587e;-;-;;;;;;
keyHash;a2eb55da4abbcde0aa67cbb89bd530b7a95eb7e95cd03ca448150fe8;https://ipfs.io/ipfs/QmTyXP4ybNeDikKYg9B5wngrevkfuroFeSYXogybej8sP3;6ebfbee632e8b10e0c8b31e34fe3258de0ad1fe0e806bd7d4baf8e562a763a14;6ebfbee632e8b10e0c8b31e34fe3258de0ad1fe0e806bd7d4baf8e562a763a14;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a315d8b653d482fca5a3f0284d951368a51440f1dae4f9a30cdfa28e;-;-;;;;;;
keyHash;a333513c6510da3ce2133637026434414e425cace35a26220565fb72;-;-;;;;;;
keyHash;a36e6d81023bf8af4caafbb70c23913b5a44316cbbb7e408d4790d96;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmaWzgm4nT8BWbXs5ooq8svRwnjqVoJJEjdQf9pHeCkdDX;c1c52cc2dc5059ede953b8c07045dd8fef7b766446467783041df74c57192e5f;c1c52cc2dc5059ede953b8c07045dd8fef7b766446467783041df74c57192e5f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a3ce3086c9d21851fcd4e70845cbd68edc97d30adedc7bfc20ac65c1;-;-;;;;;;
keyHash;a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmRmugMneagR92HpWGKKKonfj1qnu9iSUBMPVaWKP4P8UQ;1aea9922ca5e720ef8464df3fcc740e5532b5bf9ca4cc2bd595e166e6e63a4b2;1aea9922ca5e720ef8464df3fcc740e5532b5bf9ca4cc2bd595e166e6e63a4b2;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a4d8e2b7421eb6f3b438b58d56c51a687f8a32fe25f36249cf601fe8;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmaKYgF7yQ9V817zirAcCHe1uskaQijCSNBh3z7oEM2JZa;4a840d40f511722f80e0c43dcbaf45a951da57554af3a2f0f992421483bee8fd;4a840d40f511722f80e0c43dcbaf45a951da57554af3a2f0f992421483bee8fd;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a53027bb45560a772135d0815c08f041447261bd5c40d897282205ab;https://raw.githubusercontent.com/WADAlliance/drep/refs/heads/main/Wada%20(1).jsonld;f5feace17866fe1feba08654fd1ef58a5a4641b28540ecd05a3fb8312e96600e;f5feace17866fe1feba08654fd1ef58a5a4641b28540ecd05a3fb8312e96600e;200;YES;YES;YES;no authors in the authors-array
keyHash;a53663a60271caa9d52fea7643b3239d17db26dc2610d45926336297;https://raw.githubusercontent.com/Malama-Project/DRep/main/Ma%CC%84lamaProject.jsonld;43c7d70618dacf7597faf42db03dec293478cb4a6de7fa11ed2a3b2b4a323615;43c7d70618dacf7597faf42db03dec293478cb4a6de7fa11ed2a3b2b4a323615;200;YES;YES;YES;no authors in the authors-array
keyHash;a547ab8084bfee4868a67d1d9b0ae054ee17511eb28ad44d47c5d9cf;https://ipfs.io/ipfs/QmYcVDx6BaAzLyskYk26ydxe5Ny5Gmxt3jNwc3QW9fE4jd;5a760bf4e3248e3bcd56dc61dba2a2f96020ca1efe2082b9776b1c125f44f06f;5a760bf4e3248e3bcd56dc61dba2a2f96020ca1efe2082b9776b1c125f44f06f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a64343ca1e7eb5bb91e4a39c3fdb772eaf3c7fc87809359413500415;-;-;;;;;;
keyHash;a69997cdef5290343854272a59e96f769f39094cce6fc31f54cd334b;https://angelstakepool.net/other/ANGEL.jsonld;547d4f90d7e321a37742ab27f5bdc09a2d5a3a9303eb23485c899e7f386570c9;547d4f90d7e321a37742ab27f5bdc09a2d5a3a9303eb23485c899e7f386570c9;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a8353854fa7d0564eb9adae076f6fdb61313921589abb3894469eb0e;-;-;;;;;;
keyHash;a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f;https://onyxstakepool.com/onyx-ai-drep.jsonld;f560ca3d2f4c6b4a5e05e050ec9ca69fddaaaddbc17cdeec71f79242c694c525;f560ca3d2f4c6b4a5e05e050ec9ca69fddaaaddbc17cdeec71f79242c694c525;200;YES;YES;YES;missing authors field
keyHash;a83c83d8fbac334e4c315fea5f2af9deb8bad046785c807c7978c5c7;https://www.adapool.at/ADAAT.jsonld;3b12cff3e8823d6772449f35a934eb6d2969c79b97494c0b01d28c32b2c163c7;3b12cff3e8823d6772449f35a934eb6d2969c79b97494c0b01d28c32b2c163c7;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4;https://raw.githubusercontent.com/Chris-O-dRep/dRep/main/Chris-O.jsonld;f546c81a61663d30cd706c08c3379169f79c2d353a98b8773a8b69291df82b1d;f546c81a61663d30cd706c08c3379169f79c2d353a98b8773a8b69291df82b1d;200;YES;YES;YES;no authors in the authors-array
keyHash;a896e6d065a6c06f12d02ce15f52eb78b363ff47256f058653c0a437;-;-;;;;;;
keyHash;a8e384dd438899f02af2a43ebf52b9eed9675c244281a44feb580caf;-;-;;;;;;
keyHash;aa22afca3ae6152ed4eb15bb77f4eac78e2467a6dddeeb859c22d51a;-;-;;;;;;
keyHash;aa240bd39913cca5043b5e0ba14e7f58ad0834f834cb3f2857fccb1c;https://raw.githubusercontent.com/sumesibomber/Drep/refs/heads/main/Shota.jsonld;70b14925841fa3656cb103f005c38d2a6dd5686eb021048641b3f0af2d7c6019;70b14925841fa3656cb103f005c38d2a6dd5686eb021048641b3f0af2d7c6019;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;aa61eb75dd91ff67c73ea168bb39f5fd1de0792408cb8dc2b4094ec8;https://www.crown-tech.co.jp/DRep/CTEC-Stake-Pool.jsonld;d679b05cc0de219e47c11333bc1faf0caa6b75d480dbf406b69a60016ef8b551;d679b05cc0de219e47c11333bc1faf0caa6b75d480dbf406b69a60016ef8b551;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;ab9360fdf33d892348e84f4874841891f22431b862160224a8a77697;-;-;;;;;;
keyHash;ac7e65a6950c226cc6125fe0fd0f5d0cdaef78b3905fbacebb7ee266;https://cardano24.com/holger.jsonld;b3cdc85d2a9e1f9c9899f4d44185907c6fabdb2efc03e21cc8f2339991065984;b3cdc85d2a9e1f9c9899f4d44185907c6fabdb2efc03e21cc8f2339991065984;200;YES;YES;YES;no authors in the authors-array
keyHash;ad0aec393480dc1c8d8378dbea6386c1a4561b57d2bd2e594fe67036;-;-;;;;;;
keyHash;ad5c9b74d5fe2651b921d6845fe9fda0fb43cfe97359f3c0399b5a3a;-;-;;;;;;
keyHash;aff45cba7bc52fae256de95178476ea96ede79c58e4bdfdc46c582f6;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmYJvKf4AYsKxyTwpnxLjtMz5x7gCKygPLoxqvWNQEynue;58f1902f32e41d585670da111cb694fde636c102f0a2aaa0e551b09bfc69fb7b;58f1902f32e41d585670da111cb694fde636c102f0a2aaa0e551b09bfc69fb7b;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b0d94d1ceba240c05933701fc85fe4cdc01fdaee77d384d8ee825535;-;-;;;;;;
keyHash;b102197ee2affaebd50fcb8ca69fb4fa9eba931f4cc219f18db6d7e6;https://raw.githubusercontent.com/SebastienGllmt/drep/main/drep-mainnet.jsonld;4a96a0fa2188bf7eaef1ec28c5fa4a1a3cb60dedfdec0dc951bba616474ee8e7;4a96a0fa2188bf7eaef1ec28c5fa4a1a3cb60dedfdec0dc951bba616474ee8e7;200;YES;YES;YES;no authors in the authors-array
keyHash;b131bac4469cb838b2dc566f5e512cf73bba7b4a781d3150e4e40672;-;-;;;;;;
keyHash;b1384281a3364a89934559c48e99357639502fe9347994254ea8b951;https://raw.githubusercontent.com/champollion-liu/-champollion/refs/heads/main/%E4%BA%94%E5%8D%81%E5%BC%A6champollion.jsonld;8943de18850fd7cf9649304af79d9b8060fb4e048ecc56fe511d6b9902c2ff25;8943de18850fd7cf9649304af79d9b8060fb4e048ecc56fe511d6b9902c2ff25;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b1b2b95944324466446ad0d6b6707144d0e35d2112735e9d86120aac;https://raw.githubusercontent.com/bbandu/DRep-Doc/refs/heads/main/GOMA-DRep.jsonld;e0863118ea193d074eced85842d05a5dbddf6a8645c29a938ce58aa375a24778;e0863118ea193d074eced85842d05a5dbddf6a8645c29a938ce58aa375a24778;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b3087288320622bffac3a349805fe3b82e54bb1af8a7b1716e104643;-;-;;;;;;
keyHash;b381cbd2697bfe9b9b66ea5ba26828c2a8966ded398ca1afa4dac324;https://raw.githubusercontent.com/DRepVoiceOfThePeople/DRepVoiceOfThePeople_Repo/main/DRepVoiceOfThePeopleProfile.jsonld;4548fa4792ad0a2043a9289115917ca3b08502d3db9743543662d493286b09a9;1c8053db1aaa865343cb44aa063e4db2bfd3d22c8cc7ec6e941805bf4a254529;200;NO;YES;;
keyHash;b3c2a80e21fd49fe1f447b7fddf725197106c3974873856c685e2d60;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmQrCRZp7SLNyNRXkCQkpyqNDqDv4PEZ6EN8igUmB2Vsa9;b64fd3211e9e5c713321cc03654221ad5e910f6b9073963b968b2b0f87e655fe;b64fd3211e9e5c713321cc03654221ad5e910f6b9073963b968b2b0f87e655fe;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b418decdf4de8d7687f9b2095430b29c90c66b4fe0bfbfd9b91fabb1;https://raw.githubusercontent.com/mathd/cardano-drep-profile/refs/heads/main/mathd.jsonld;7df9243105ae1a43f82c91319227da4cbc8ed0d65ee39baa0b22e4d29d2dc539;7df9243105ae1a43f82c91319227da4cbc8ed0d65ee39baa0b22e4d29d2dc539;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b41a7d3b72eca17c688c913bc197513abc09dd3b5c9247a241f95594;https://tinyurl.com/2n57hrbp;ac697afc85a12e9121cd501a47902c6f0752f94661d98355e7ce327be3bb73c0;ac697afc85a12e9121cd501a47902c6f0752f94661d98355e7ce327be3bb73c0;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67;https://raw.githubusercontent.com/Mredgarcrosss/Ada2027/refs/heads/main/MREDGARCROSS.jsonld;1fa14f7771486ad50cdf03ef1d729c08e8b2b924187d5b64868df6399b58c767;1fa14f7771486ad50cdf03ef1d729c08e8b2b924187d5b64868df6399b58c767;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b477a9dd6b66abc6091b4aaa9873e5966ae768128a080d89aa220bd5;-;-;;;;;;
keyHash;b4d32d9a8f4deac81053ee533a9bf5285057348aed75180eb4f6e54e;-;-;;;;;;
keyHash;b504dbaab6de1a99cff4792682afd38c6c0aed226e563bc430530cff;https://www.yoada.fr/YOADA.jsonld;8ab635b79d5f5d88921cc65b1ce8d9714aaa44f270907eb51cbeafd3722c0460;8ab635b79d5f5d88921cc65b1ce8d9714aaa44f270907eb51cbeafd3722c0460;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b5393f87d09ef82b1a22f39c379968c4630cc39c4abbd37de3eef1d1;https://tinyurl.com/5xw4zeju;8b30ad4948916e532b67f273902de4e41e61e1651fc511ef8a96daa9a9086c19;8b30ad4948916e532b67f273902de4e41e61e1651fc511ef8a96daa9a9086c19;200;YES;YES;YES;no authors in the authors-array
keyHash;b56f5c3692b4d984e414e70405dc3ff41b230dc92a26aa2db6a94062;https://lantr.io/assets/json/Atlanter.jsonld;5016bdd10e6947b232ac6725695842538728258d419efdc297079d621166beb5;5016bdd10e6947b232ac6725695842538728258d419efdc297079d621166beb5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b6f0f16bcf28ec35316adcef04ab6278107174587f0c36cd28354e03;https://raw.githubusercontent.com/rtokay24/RobertJTokay/refs/heads/main/RobertJTokay.jsonld;8d12c7ebf5202c5be17f917b51e2951dd4fe51329b4291875e9f51aa188e24f4;8d12c7ebf5202c5be17f917b51e2951dd4fe51329b4291875e9f51aa188e24f4;200;YES;YES;YES;no authors in the authors-array
keyHash;b6f4547ad049d7443ee5695761e1aa5e446cfccf72c7ed0d8ad8edfa;https://most-brass-sun.quicknode-ipfs.com/ipfs/Qmejf1VbPeXeHZCeX1XVNZqbtsDNQABdWZXo77cUR1HBw2;6773c72b09ea3e7c504bc73b4a4ebedde87485bbd82a65c0768ce33715eb1322;6773c72b09ea3e7c504bc73b4a4ebedde87485bbd82a65c0768ce33715eb1322;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b7ea48422ca020e2c8b0d87b64e1d7df88373c56647303bc06f45dfa;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmayjM8eBc2hhqV1VDPJyddQvwmYAa7Q9XNzTBs8U6J4bh;fea9f89286b64953ad6744bfa60a332039bf8d985303320b31b5703b60c7dee8;fea9f89286b64953ad6744bfa60a332039bf8d985303320b31b5703b60c7dee8;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b81a20178cfe08e1ecfcb209f383eac8dac1746813523528a0305823;https://raw.githubusercontent.com/CardanoMarkets/DRep/refs/heads/main/CardanoMarkets.jsonld;b8360e33bdee64dea36ab57dc50ab63355605af2972a68dab4a284bc7d5d9532;;404;;;;
keyHash;b8a3d4e9c8eb145e64b93adbf40d566d5014cf2dd447c0d965116fe1;https://raw.githubusercontent.com/loncho/DRep/refs/heads/main/God%20BLESS%20You.jsonld;dd39e6014b053a374dd771ff062ec68ae0b1d96d5149130347235e0d0cc71954;dd39e6014b053a374dd771ff062ec68ae0b1d96d5149130347235e0d0cc71954;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;b8bde471daa8066123da3ff69ce4e64058662d3dc129c94f75aa07e1;https://raw.githubusercontent.com/centauroWaRRIor/VictorDRep/refs/heads/main/Victor.Villagome.jsonld;b22ba327866cf97091d7938755bc14c72e247ebec9a571cf2fd814cd01924b7d;b22ba327866cf97091d7938755bc14c72e247ebec9a571cf2fd814cd01924b7d;200;YES;YES;YES;no authors in the authors-array
keyHash;b921cd7ccfa2321655b9f2e72c74691ec0b67ca4d3f34bc9152b65ef;-;-;;;;;;
keyHash;b9550415f43943bbf7266a4c27d5cf7fe1dfb43ffb249a39dd53692a;https://raw.githubusercontent.com/bsandmann/cardano-governance/master/Bj%C3%B6rn%20Sandmann.jsonld;c55c0c3d015d56cf16d68728be2b58acfafb04e20f3b0cb64cdf0f6ccfd464fd;c55c0c3d015d56cf16d68728be2b58acfafb04e20f3b0cb64cdf0f6ccfd464fd;200;YES;YES;YES;no authors in the authors-array
keyHash;ba79348ccfa62a1c0f58f028379154cb513805b4b814a5a188c411dd;-;-;;;;;;
keyHash;bab1a4dccdd2a417f4784cdcebbbb83024fe3dcbe2904155fce8a460;-;-;;;;;;
keyHash;bb200e0d8f9d1595a63584b5302fcdecfe0d472eb80be96f7eca55ea;-;-;;;;;;
keyHash;bb3e6561bcf03e7544ed75c721cf1bac41187e97fef1b0aaa178f131;https://raw.githubusercontent.com/trjones8918/dRep/refs/heads/main/Ryan%20Jones_Maestroman.jsonld;6601ad191ed95b74b00c13e1d90183b3af1947a8ac9d3c0c688bbe0b006dd5c3;6601ad191ed95b74b00c13e1d90183b3af1947a8ac9d3c0c688bbe0b006dd5c3;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;bc094a622f7c0d0b6c0f64200404fceddd7c3666365822436df205bc;https://str8pool.com/str8drep2.jsonld;a1b610ebf4f3ccf6e7023753f881d84c9dcfa7ac1f3b357fe051c5f8fe305ec8;a1b610ebf4f3ccf6e7023753f881d84c9dcfa7ac1f3b357fe051c5f8fe305ec8;200;YES;YES;YES;missing authors field
keyHash;bc31f64b2868aff5cf85266d4ec2596da4b123da8ecf8fd7561a43f6;-;-;;;;;;
